CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CTR,Lead_Conversion_Rate,Conversion_Rate,CPC,CPL,Cost_Per_Conversion,Revenue_Per_Click
CAMP00121,2025-06-21,2025-06-27,Search,6063,304,135,30,1577.02,3409.32,116.18749286629213,6,5.014019462312387,44.40789473684211,9.868421052631579,5.187565789473684,11.68162962962963,52.56733333333333,11.214868421052632
CAMP00122,2025-12-26,2026-01-09,Display,80848,6190,709,417,2416.01,2459.79,1.8120785923899214,14,7.656342766673263,11.453957996768981,6.736672051696284,0.39030856219709215,3.407630465444288,5.79378896882494,0.39738126009693053
CAMP00123,2025-08-02,2025-08-14,Influencer,172115,17121,8515,3821,1591.75,4255.07,167.32024501335007,12,9.94741887691369,49.73424449506454,22.317621634250337,0.0929706208749489,0.18693482090428656,0.41657942946872545,0.24852929151334616
CAMP00124,2025-02-04,2025-02-14,Display,115687,3889,1170,463,3771.75,3992.67,5.857228077152517,10,3.361656884524623,30.084854718436617,11.905374132167653,0.9698508614039599,3.223717948717949,8.1463282937365,1.0266572383646182
CAMP00125,2025-08-15,2025-08-26,Social,131230,8800,3951,2164,1134.32,2425.7,113.8461809718598,11,6.705783738474434,44.89772727272727,24.59090909090909,0.1289,0.2870969374841812,0.524177449168207,0.27564772727272724
CAMP00126,2025-04-11,2025-04-22,Influencer,266234,11764,5435,2645,2521.19,6256.15,148.14274211780943,11,4.418669290924525,46.20027201632098,22.483849030941858,0.21431400884053042,0.46388040478380865,0.9531909262759924,0.5318046582794967
CAMP00127,2025-05-11,2025-05-21,Email,213347,12662,3872,1055,4267.27,7652.27,79.32472048874338,10,5.934932293399954,30.579687253198546,8.332017058916442,0.3370138998578424,1.1020841942148762,4.044805687203792,0.6043492339282894
CAMP00128,2025-09-14,2025-09-28,Display,140141,12426,1496,303,4718.98,5017.85,6.333360175292135,14,8.866784167374288,12.039272493159505,2.4384355383872522,0.3797666183808144,3.154398395721925,15.574191419141913,0.40381860614839854
CAMP00129,2025-01-05,2025-01-20,Social,266252,10991,3725,2208,1828.4,5122.16,180.14438853642528,15,4.128044108588855,33.89136566281503,20.0891638613411,0.1663542898735329,0.49084563758389266,0.8280797101449275,0.46603220817032115
CAMP00130,2025-08-06,2025-08-19,Influencer,151676,2504,585,264,658.45,1140.53,73.21436707418937,13,1.6508874179171393,23.362619808306707,10.543130990415335,0.2629592651757189,1.1255555555555556,2.494128787878788,0.4554832268370607
CAMP00131,2025-09-12,2025-09-25,Social,19612,1606,293,114,4067.46,7859.64,93.23213995958166,13,8.188863960840303,18.244084682440846,7.0983810709838115,2.53266500622665,13.882116040955632,35.67947368421053,4.893922789539228
CAMP00132,2025-12-25,2026-01-05,Email,44170,2648,458,264,642.68,1687.78,162.61592083151803,11,5.995019243830654,17.29607250755287,9.969788519637463,0.24270392749244712,1.4032314410480349,2.434393939393939,0.6373791540785498
CAMP00133,2025-10-10,2025-10-23,Influencer,181173,9139,2958,1028,3918.51,9096.18,132.13364263457282,13,5.04434987553333,32.366779735200794,11.248495459021775,0.42876791771528616,1.324716024340771,3.8117801556420234,0.9953145858409017
CAMP00134,2025-07-26,2025-08-09,Social,70881,1878,266,130,3476.04,5738.04,65.07404978078503,14,2.6495111524950268,14.164004259850904,6.922257720979766,1.850926517571885,13.06781954887218,26.73876923076923,3.055399361022364
CAMP00135,2025-01-15,2025-01-22,Search,173782,3190,1367,639,2930.04,6098.24,108.12821667963577,7,1.8356331495782072,42.85266457680251,20.031347962382444,0.9185078369905956,2.143408924652524,4.585352112676056,1.9116739811912224
CAMP00136,2025-12-12,2025-12-19,Influencer,145435,5102,974,458,4703.5,5587.42,18.79281386201765,7,3.508096400453811,19.090552724421794,8.97687181497452,0.9218933751470012,4.829055441478439,10.269650655021834,1.0951430811446492
CAMP00137,2025-02-11,2025-02-16,Influencer,78960,5898,1885,887,1679.73,3296.2,96.23391854643305,5,7.4696048632218845,31.95998643608003,15.03899626992201,0.2847965412004069,0.8911034482758621,1.8937204058624577,0.5588674126822651
CAMP00138,2025-06-28,2025-07-07,Influencer,16990,799,119,24,557.31,1034.68,85.65609804238218,9,4.70276633313714,14.893617021276595,3.0037546933667083,0.6975093867334167,4.683277310924369,23.221249999999998,1.2949687108886108
CAMP00139,2025-03-04,2025-03-12,Influencer,99258,6086,2701,1430,4909.86,12372.32,151.98926242296116,8,6.1314956980797515,44.38054551429511,23.496549457771938,0.8067466316135392,1.8177934098482043,3.4334685314685314,2.032914886625041
CAMP00140,2025-12-18,2025-12-24,Search,132640,2305,868,494,2261.62,5880.2,159.99946940688534,6,1.7377864897466826,37.657266811279825,21.431670281995665,0.9811800433839479,2.605552995391705,4.578178137651822,2.551062906724512
CAMP00141,2025-08-19,2025-09-01,Email,37137,783,142,53,2223.62,6102.74,174.45067052823774,13,2.1084094030212457,18.135376756066414,6.7688378033205625,2.8398722860791823,15.659295774647887,41.95509433962264,7.79404853128991
CAMP00142,2025-08-29,2025-09-05,Search,20573,226,87,36,538.7,1462.29,171.44793020233894,7,1.0985271958392067,38.49557522123894,15.929203539823009,2.383628318584071,6.191954022988506,14.96388888888889,6.4703097345132745
CAMP00143,2025-02-21,2025-03-05,Search,14554,1027,136,44,3743.41,11217.85,199.66928549103628,12,7.05647931840044,13.242453748782863,4.284323271665044,3.6449951314508273,27.525073529411763,85.0775,10.922930866601753
CAMP00144,2025-04-06,2025-04-16,Social,234726,7933,3243,1666,3628.58,8762.7,141.4911618319012,10,3.379685250036212,40.8798689020547,21.000882390016386,0.45740325223748896,1.1188960838729571,2.1780192076830733,1.1045884280852138
CAMP00145,2025-08-10,2025-08-19,Display,238380,23128,6849,3387,811.95,1819.95,124.14557546646961,9,9.702156221159493,29.61345555171221,14.64458664821861,0.035106796956070566,0.11855015330705213,0.23972542072630648,0.0786903320650294
CAMP00146,2025-08-19,2025-08-24,Display,222670,8408,1245,616,1245.65,1612.31,29.435234616465284,5,3.77599137737459,14.807326355851568,7.326355851569934,0.14815057088487157,1.0005220883534138,2.022159090909091,0.1917590390104662
CAMP00147,2025-08-25,2025-09-02,Social,189869,8112,2597,1282,180.43,349.37,93.63187939921299,8,4.272419404958155,32.01429980276134,15.803747534516766,0.02224235700197239,0.06947631882941856,0.14074102964118565,0.04306829388560158
CAMP00148,2025-05-23,2025-05-30,Search,18015,941,169,48,4459.67,8299.04,86.09089910239996,7,5.223424923674715,17.959617428267798,5.100956429330499,4.739287991498406,26.388579881656806,92.90979166666666,8.819383634431457
CAMP00149,2025-06-20,2025-06-25,Social,64617,2502,923,226,1298.19,3205.49,146.91994238131548,5,3.872046055991457,36.89048760991207,9.03277378097522,0.5188609112709832,1.406489707475623,5.744203539823009,1.2811710631494804
CAMP00150,2025-01-29,2025-02-07,Influencer,185664,15515,5949,1929,4642.5,7192.89,54.93570274636511,9,8.356493450534298,38.343538511118275,12.433129229777634,0.29922655494682565,0.7803832576903681,2.406687402799378,0.46360876571060267
CAMP00151,2025-02-05,2025-02-15,Social,115041,10222,4133,1777,2898.73,7947.43,174.169377623994,10,8.885527768360845,40.43240070436313,17.38407356681667,0.28357757777342985,0.7013622066295669,1.6312492965672483,0.7774828800626101
CAMP00152,2025-01-13,2025-01-19,Social,80195,881,403,145,2184.5,3144.87,43.96292057679102,6,1.0985722301889145,45.743473325766175,16.458569807037456,2.4795686719636776,5.420595533498759,15.065517241379311,3.569659477866061
CAMP00153,2025-06-09,2025-06-16,Influencer,164989,11370,4115,1233,138.37,272.19,96.71171496711715,7,6.891368515476789,36.191732629727355,10.844327176781004,0.012169744942832015,0.033625759416767924,0.11222222222222222,0.023939313984168865
CAMP00154,2025-11-23,2025-12-08,Display,255438,18327,5437,1135,552.13,1594.94,188.87037473058882,15,7.174735160782656,29.666612102362635,6.193048507666285,0.030126589185354942,0.10155048740114034,0.48645814977973567,0.08702679107327986
CAMP00155,2025-07-06,2025-07-16,Influencer,219722,21209,9367,2327,877.55,1481.27,68.79607999544186,10,9.652651987511492,44.16521288132397,10.971757272855863,0.041376302513084065,0.09368527810398206,0.3771164589600344,0.0698415766891414
CAMP00156,2025-08-31,2025-09-08,Email,142715,6184,2844,688,617.91,1517.53,145.59078182906896,8,4.333111445888659,45.98965071151358,11.1254851228978,0.09992076326002587,0.21726793248945148,0.898125,0.24539618369987062
CAMP00157,2025-03-27,2025-04-09,Social,18269,503,207,120,1355.4,2265.2,67.12409620776153,13,2.753297936394986,41.15308151093439,23.856858846918488,2.6946322067594437,6.547826086956523,11.295,4.50337972166998
CAMP00158,2025-10-11,2025-10-20,Social,285502,16231,7741,3959,857.47,1739.63,102.87940102860742,9,5.685074009989422,47.69268683383648,24.391596328014295,0.05282915408785657,0.11076992636610257,0.2165875221015408,0.10717947138192349
CAMP00159,2025-03-07,2025-03-15,Display,103029,5180,2547,634,3352.79,8553.88,155.12722240283463,8,5.027710644575799,49.16988416988417,12.23938223938224,0.6472567567567568,1.316368276403612,5.288312302839117,1.6513281853281851
CAMP00160,2025-06-19,2025-06-25,Search,88857,7220,1447,559,1555.45,4089.52,162.91555498408817,6,8.125414992628606,20.041551246537395,7.742382271468144,0.21543628808864265,1.0749481686247409,2.782558139534884,0.5664155124653739
CAMP00161,2025-02-14,2025-02-24,Influencer,197830,18073,3135,1447,3619.63,9718.64,168.49816141428818,10,9.135621493201233,17.34631771150335,8.00641841420904,0.2002783157195817,1.1545869218500797,2.50147201105736,0.5377435954185802
CAMP00162,2025-03-03,2025-03-17,Search,61235,1090,304,177,763.91,916.0,19.909413412574782,14,1.7800277619008735,27.889908256880737,16.238532110091743,0.7008348623853211,2.512861842105263,4.3158757062146895,0.8403669724770643
CAMP00163,2025-05-14,2025-05-20,Email,289316,24936,12437,3825,1124.63,3047.48,170.97623218302905,6,8.618949522321612,49.87568174526788,15.339268527430223,0.0451006576836702,0.09042614778483558,0.29402091503267974,0.1222120628809753
CAMP00164,2025-10-11,2025-10-22,Influencer,78834,7237,979,299,3958.5,5117.37,29.2754831375521,11,9.180049217342772,13.527704850075997,4.131546220809728,0.5469807931463313,4.04341164453524,13.23913043478261,0.7071120630095343
CAMP00165,2025-01-28,2025-02-04,Email,49857,4645,1787,763,3206.98,4956.79,54.56254794230085,7,9.316645606434403,38.47147470398278,16.42626480086114,0.6904155005382131,1.794616675993285,4.203119266055046,1.0671237890204521
CAMP00166,2025-04-18,2025-05-01,Email,146483,11541,5081,2758,572.59,1684.66,194.21750292530433,13,7.878729955011845,44.025647690841346,23.897409236634605,0.0496135516852959,0.11269238338909664,0.207610587382161,0.14597175288103284
CAMP00167,2025-02-13,2025-02-28,Email,274969,21114,10526,3282,4801.14,6185.97,28.843774603531656,15,7.678683778898712,49.853177986170316,15.544188689968742,0.2273913043478261,0.4561219836595098,1.4628702010968921,0.29297953964194373
CAMP00168,2025-12-06,2025-12-15,Influencer,101774,1154,401,100,3836.42,5762.94,50.21660819201234,9,1.1338848821899503,34.748700173310226,8.665511265164644,3.3244540727902945,9.56713216957606,38.364200000000004,4.993882149046794
CAMP00169,2025-10-13,2025-10-25,Influencer,174814,16225,4089,1253,2807.96,4693.68,67.15622729668515,12,9.281293260265196,25.20184899845917,7.722650231124807,0.1730637904468413,0.6867106872095867,2.2409896249002395,0.2892869029275809
CAMP00170,2025-11-27,2025-12-12,Display,294295,12253,2041,774,1780.26,4650.74,161.2393695302933,15,4.16350940382949,16.657145188933324,6.316820370521505,0.14529176528197177,0.8722488975992161,2.300077519379845,0.37955929160205665
CAMP00171,2025-05-08,2025-05-18,Social,48327,662,326,112,560.31,919.89,64.17518873480753,10,1.369834667990978,49.244712990936556,16.91842900302115,0.8463897280966767,1.7187423312883434,5.002767857142857,1.389561933534743
CAMP00172,2025-12-14,2025-12-28,Search,145324,6854,3219,1752,1855.19,4919.88,165.19547863022117,14,4.716357931243291,46.96527575138605,25.5617157864021,0.27067259994163995,0.5763249456352905,1.058898401826484,0.7178114969360957
CAMP00173,2025-08-19,2025-08-31,Search,205344,15597,6578,3796,1682.81,2374.76,41.11872403895867,12,7.59554698457223,42.17477720074373,24.33801372058729,0.1078931845867795,0.2558239586500456,0.4433113804004215,0.15225748541386167
CAMP00174,2025-07-09,2025-07-24,Email,266003,13240,6322,2221,484.02,1065.83,120.20371059047146,15,4.977387473073612,47.74924471299094,16.774924471299094,0.03655740181268882,0.07656121480544131,0.2179288608734804,0.08050075528700906
CAMP00175,2025-08-13,2025-08-20,Influencer,20322,1589,197,104,3940.42,11503.88,191.94552864923025,7,7.819112292097234,12.397734424166142,6.5449968533668965,2.4798112020138454,20.00213197969543,37.888653846153844,7.239697923222152
CAMP00176,2025-10-10,2025-10-17,Influencer,226785,12665,4465,1015,2135.14,2310.31,8.204145863971453,7,5.5845845183764355,35.254638768258985,8.014212396367943,0.16858586656138966,0.4781948488241881,2.1035862068965514,0.18241689696012633
CAMP00177,2025-05-01,2025-05-10,Email,60504,2235,469,197,4458.63,12560.49,181.71187113530388,9,3.693970646568822,20.98434004474273,8.814317673378076,1.9949127516778524,9.506673773987208,22.63263959390863,5.619906040268456
CAMP00178,2025-04-26,2025-05-11,Social,62631,1770,719,382,874.02,1162.17,32.968353126930744,15,2.8260765435646884,40.621468926553675,21.581920903954803,0.4937966101694915,1.215605006954103,2.2880104712041884,0.656593220338983
CAMP00179,2025-08-21,2025-09-04,Search,192370,9214,1274,468,1656.1,3580.38,116.19346657810522,14,4.7897281280865,13.826785326676797,5.079227262860863,0.17973735619709139,1.2999215070643642,3.5386752136752135,0.38858042109832863
CAMP00180,2025-09-16,2025-09-23,Display,233121,3082,627,161,1467.28,1610.5,9.760918161496104,7,1.322060217655209,20.34393251135626,5.223880597014925,0.47608046722907205,2.340159489633174,9.113540372670807,0.52255029201817
CAMP00181,2025-12-25,2026-01-06,Social,270111,12973,5709,1790,4339.29,9297.34,114.25947562850145,12,4.802840313796921,44.00678331920142,13.797887921066831,0.3344862406536653,0.7600788229111929,2.4241843575418995,0.7166684652740307
CAMP00182,2025-07-17,2025-07-31,Influencer,42018,679,271,107,2587.89,5771.05,123.0021368759878,14,1.61597410633538,39.91163475699558,15.758468335787922,3.811325478645066,9.549409594095941,24.18588785046729,8.499337260677468
CAMP00183,2025-05-17,2025-05-29,Email,188758,16786,8339,4481,794.93,2079.01,161.53371995018435,12,8.892868116848028,49.678303348028116,26.694864768259265,0.047356725842964374,0.09532677779110205,0.1774001338986833,0.12385380674371502
CAMP00184,2025-11-14,2025-11-20,Search,73774,4558,1629,813,1851.49,3392.27,83.21838087162232,6,6.178328408382357,35.73935936814392,17.836770513383062,0.4062066695919263,1.1365807243707797,2.2773554735547354,0.7442452830188679
CAMP00185,2025-06-14,2025-06-22,Email,144585,9852,2179,508,4721.59,13369.18,183.14995584114672,8,6.81398485320054,22.11733658140479,5.156313438895656,0.47925192854242793,2.1668609453877927,9.294468503937008,1.3570016240357288
CAMP00186,2025-08-13,2025-08-27,Influencer,253319,9118,2910,1217,2802.29,4878.24,74.08048417544222,14,3.5994141773810884,31.914893617021278,13.347225268699276,0.30733603860495723,0.9629862542955326,2.302621199671323,0.5350120640491336
CAMP00187,2025-11-03,2025-11-08,Email,232414,7047,3365,1847,279.99,331.28,18.318511375406253,5,3.0320892889412856,47.75081595004967,26.209734638853412,0.03973180076628353,0.08320653789004458,0.151591770438549,0.04701007520930892
CAMP00188,2025-08-22,2025-08-30,Search,72104,5314,1916,825,383.44,680.04,77.35238890047987,8,7.369910129812493,36.05570191945803,15.52502822732405,0.07215656755739557,0.20012526096033403,0.46477575757575756,0.12797139631162965
CAMP00189,2025-06-21,2025-07-06,Email,113818,8017,3628,819,1254.84,2023.47,61.25322750310798,15,7.043701347765731,45.253835599351376,10.215791443183235,0.15652238992141698,0.34587651598676955,1.532161172161172,0.25239740551328427
CAMP00190,2025-06-01,2025-06-09,Search,101396,2133,232,122,3144.49,5952.1,89.28665697776113,8,2.1036332794193062,10.87669948429442,5.719643694327239,1.4742100328176277,13.55383620689655,25.77450819672131,2.7904828879512427
CAMP00191,2025-11-11,2025-11-25,Email,182887,5756,1426,802,1301.78,1821.38,39.91457850020742,14,3.147298605149628,24.77414871438499,13.93328700486449,0.22616052814454482,0.9128892005610098,1.6231670822942643,0.3164315496872829
CAMP00192,2025-06-09,2025-06-22,Email,9720,925,438,155,4265.56,7424.98,74.06811766802012,13,9.516460905349794,47.35135135135135,16.756756756756758,4.611416216216217,9.738721461187216,27.519741935483875,8.027005405405404
CAMP00193,2025-04-06,2025-04-13,Search,45725,1709,197,63,3184.17,8828.06,177.248388119981,7,3.7375615090213232,11.527208894090112,3.6863662960795787,1.8631772966647162,16.163299492385786,50.54238095238095,5.1656290228203625
CAMP00194,2025-08-21,2025-08-27,Email,217691,2683,825,344,1573.58,3626.96,130.49098234598816,6,1.232480901828739,30.74916138650764,12.821468505404399,0.5865001863585538,1.907369696969697,4.574360465116279,1.351830040998882
CAMP00195,2025-06-29,2025-07-12,Social,209543,3298,786,466,2030.28,2834.76,39.624091258348614,13,1.5739012994946142,23.83262583383869,14.129775621588841,0.6156094602789569,2.5830534351145036,4.356824034334764,0.8595391146149182
CAMP00196,2025-04-23,2025-05-06,Display,297173,23712,8500,4547,1938.76,2143.78,10.574800387876799,13,7.97919057249481,35.8468286099865,19.175944669365723,0.08176282051282051,0.22808941176470587,0.42638223004178577,0.09040907557354927
CAMP00197,2025-11-14,2025-11-19,Social,293729,22953,3784,1984,1639.5,2349.92,43.33150350716682,5,7.8143458766413945,16.485862414499195,8.643750272295561,0.07142857142857142,0.43327167019027485,0.8263608870967742,0.10237964536226202
